x1,x2,x3,s,y
-0.073748,-0.052263,0.086885,0.000000,0
0.991851,-1.369821,-1.328524,0.000000,0
-1.376139,0.239082,-0.355220,0.000000,0
-0.454816,-0.639222,-0.526750,0.000000,0
1.348102,-0.727989,0.948059,0.000000,0
0.288434,0.377058,1.016716,0.000000,0
1.451858,0.595615,-1.723283,1.000000,1
1.419328,-0.510550,-1.081020,0.000000,0
0.548052,1.036851,-1.172889,1.000000,1
-0.470662,-0.420438,0.895057,1.000000,1
-0.502533,-0.326973,-0.549624,0.000000,0
-0.370470,-1.645201,-0.192142,1.000000,1
0.016903,-0.085716,0.545985,1.000000,1
-0.213460,-0.810655,0.223432,0.000000,0
-0.260112,0.190856,-0.172351,0.000000,0
0.204155,-0.323535,-0.510914,0.000000,0
-0.459729,-1.079415,-0.416911,0.000000,0
-1.125727,-0.469934,0.113376,0.000000,0
0.444235,-0.546124,1.237009,0.000000,1
1.816417,0.416505,0.933424,1.000000,1
-1.057821,1.163181,1.392335,0.000000,0
0.989606,-0.654695,-1.465113,1.000000,1
1.540618,0.637132,0.238789,1.000000,1
-1.681772,-0.532470,0.303288,0.000000,0
-0.786461,0.533296,0.268215,0.000000,0
0.506329,1.131457,-0.508363,1.000000,1
1.726394,-0.333084,0.227898,1.000000,1
-1.106074,-0.042797,-0.484276,1.000000,1
-1.958475,-0.561116,1.300293,0.000000,0
-1.714803,-1.314173,0.021505,0.000000,0
-0.282216,0.792577,0.877960,1.000000,1
0.255552,0.100074,-0.386222,1.000000,1
-0.536932,1.776150,0.115622,1.000000,1
0.034491,0.982223,-1.867218,1.000000,1
0.305377,1.096328,-0.880592,1.000000,1
-0.600535,1.053606,-1.036963,1.000000,1
-0.355772,-0.820227,-1.220487,0.000000,1
-0.976637,0.111213,1.170551,0.000000,0
0.999901,0.276354,0.569557,1.000000,1
-0.330827,-0.255343,1.742944,0.000000,0
0.815878,-0.792499,-0.028336,1.000000,1
0.753057,0.283931,-0.370446,1.000000,1
0.475979,1.125105,-1.126257,1.000000,1
-0.011693,-0.812769,0.878333,1.000000,1
3.452680,0.610273,0.689208,1.000000,1
-0.276795,-0.012785,-1.488639,1.000000,1
-0.388510,-0.306523,1.352188,0.000000,0
-0.756542,-0.067081,-0.403916,1.000000,1
-0.841758,0.624570,0.872824,0.000000,0
-0.065939,-1.252352,-0.545123,1.000000,1
-1.474714,-1.105703,-0.020179,0.000000,0
-0.379720,0.143999,0.496268,0.000000,0
-0.328777,1.216868,-1.802056,1.000000,1
0.238409,-0.029332,-0.025078,0.000000,0
0.864465,0.675611,0.509804,1.000000,1
0.444160,1.823841,0.198319,1.000000,1
-0.170321,0.603829,-0.541941,0.000000,0
-0.389413,0.548241,-1.135123,0.000000,0
-0.502192,-0.716069,0.165896,0.000000,0
0.716214,-1.260890,2.008456,0.000000,0
-0.427584,0.732108,-0.292554,1.000000,1
-1.857742,-0.045949,0.542165,0.000000,0
-0.650381,-1.059088,-0.810025,0.000000,0
0.367982,-1.853352,-0.175358,0.000000,0
0.092929,-0.603468,-0.417571,0.000000,0
1.654351,0.805139,0.069815,1.000000,1
-0.005211,1.238546,0.206523,0.000000,0
1.532947,0.052653,-0.478641,1.000000,1
0.286512,0.594804,0.579350,0.000000,0
2.067811,0.299679,-0.509711,1.000000,1
-1.070303,-0.963667,-0.222934,0.000000,0
-0.706259,-0.586615,-0.099059,0.000000,0
0.725718,-0.749074,0.273464,0.000000,0
0.535549,-0.400386,-0.532960,1.000000,1
-0.121864,0.061790,0.944717,1.000000,1
1.225233,-1.231889,0.107195,1.000000,1
-1.501118,-0.822000,1.317748,0.000000,0
-0.388795,0.443488,0.427501,0.000000,0
-0.741837,0.816775,1.287899,1.000000,0
-1.000645,0.344012,-1.774154,1.000000,1
0.881690,-0.179795,-1.514411,1.000000,1
0.006733,0.064620,0.236252,1.000000,1
-0.568583,0.591018,0.625246,0.000000,0
1.542866,1.179450,-0.581057,0.000000,1
1.820859,0.106724,-1.994501,1.000000,1
-0.376846,0.035294,-0.296239,0.000000,1
-0.381291,-1.160556,2.234266,0.000000,0
-0.018372,1.047935,-0.686649,1.000000,1
0.731468,-1.364918,0.061162,1.000000,1
0.421902,-0.549925,1.615795,0.000000,0
0.052688,-0.442225,0.687139,0.000000,0
0.842662,0.748669,0.200746,1.000000,1
-0.110391,1.252269,1.209407,1.000000,1
-0.119111,2.193227,0.216118,1.000000,1
0.307501,-0.319931,0.452127,0.000000,0
1.595140,0.524524,0.661343,1.000000,1
-0.191794,-0.633809,-0.734747,1.000000,1
0.185667,1.219198,0.174041,1.000000,1
-1.488113,-1.730337,0.083239,1.000000,1
-0.558388,0.182098,0.135343,0.000000,0
0.372589,-0.215555,0.227397,0.000000,0
0.657168,-0.879709,-0.370325,0.000000,0
0.541835,-0.164246,-1.075574,1.000000,1
1.401129,2.582309,-1.380558,1.000000,1
-2.347794,-1.481261,0.180272,0.000000,0
0.500741,1.733674,0.913189,1.000000,1
1.045191,1.888139,1.225810,1.000000,1
-0.059433,-1.070816,-2.604844,1.000000,1
-0.982970,1.073456,-1.184451,1.000000,1
1.141704,0.265262,0.296781,1.000000,1
-0.885902,-0.535496,-2.126213,1.000000,1
-0.986492,-0.283027,-1.380105,0.000000,0
1.601640,-0.364966,0.056195,1.000000,1
-0.320765,-0.631422,-1.964317,1.000000,1
-1.742362,-0.232802,0.538798,1.000000,0
1.355335,-1.172894,-1.115217,1.000000,1
-0.231211,-0.422252,1.099604,0.000000,0
0.415922,2.773453,0.847834,0.000000,0
-0.127350,-0.180376,-0.196040,1.000000,1
1.309447,-1.986401,1.047659,0.000000,0
2.756550,0.575318,-0.423773,1.000000,1
0.493419,0.936118,1.455520,1.000000,1
0.221197,0.083294,0.621554,0.000000,0
0.709052,-0.001853,0.509236,1.000000,1
0.411661,-0.689384,0.191319,0.000000,0
0.729253,-0.472222,0.499334,0.000000,0
0.286884,-0.514020,1.143183,0.000000,0
1.524833,0.697137,-1.536213,0.000000,0
-0.854533,0.752285,0.254840,1.000000,1
0.465828,0.757233,-0.610492,1.000000,1
-0.519893,-1.420221,0.028805,0.000000,0
0.739891,-2.429722,2.294677,0.000000,0
-1.142911,-0.324208,-0.289319,0.000000,0
-1.303379,0.525984,-0.099255,0.000000,0
-1.262133,-1.048630,0.493661,0.000000,0
-0.085958,-1.972404,-0.631010,1.000000,0
1.347501,1.308388,0.963167,1.000000,1
-0.093985,0.004153,1.233094,1.000000,1
2.476544,-0.476421,0.142915,0.000000,0
-0.176021,0.894120,0.856987,0.000000,0
-1.238930,0.564105,-0.453879,0.000000,0
-0.447507,-0.512174,0.433604,0.000000,0
-1.193208,-0.049607,-1.075237,0.000000,0
0.810678,0.522629,-1.422219,1.000000,1
0.394087,1.155842,2.057158,1.000000,1
-1.266438,0.355983,-0.607581,0.000000,0
0.296973,-0.401469,1.098642,0.000000,0
-1.673425,1.979680,0.808967,0.000000,0
-1.007082,0.498258,1.565014,0.000000,0
-1.190254,0.674353,0.312454,1.000000,1
0.530440,-0.190651,-0.643405,0.000000,0
1.240746,2.947280,0.548948,1.000000,0
-0.161255,0.109257,1.277690,0.000000,0
-0.272014,-0.685884,-0.257708,0.000000,0
1.505270,-0.130496,-0.545359,0.000000,0
0.952316,0.448929,-0.504640,1.000000,1
0.813885,0.095179,0.226169,1.000000,1
-0.176239,-0.465115,0.517194,0.000000,0
0.573688,-0.335500,-0.005236,0.000000,0
0.571366,-2.061984,-0.465543,0.000000,0
-0.061780,-1.068890,0.756528,0.000000,0
-0.529792,1.532929,2.644569,0.000000,0
0.668735,-0.458226,0.964438,1.000000,1
-0.725031,-2.955525,-1.102847,0.000000,0
-0.319852,0.403774,1.300346,0.000000,0
-0.409275,-0.428643,-3.407469,1.000000,1
-0.983124,-0.192472,-0.546602,1.000000,1
-0.421388,-1.061207,1.409153,0.000000,0
0.819628,0.967346,-1.088706,1.000000,1
-0.929999,-0.813210,1.029699,0.000000,0
0.692237,-1.203373,0.774075,1.000000,1
-0.572339,-0.986004,0.402844,0.000000,0
-0.869544,-0.991449,-0.297092,0.000000,0
-0.174744,-1.005700,0.410517,1.000000,1
-0.711534,1.418765,-0.023725,0.000000,0
-0.106426,-0.143643,0.339259,0.000000,0
0.422310,0.793632,2.247675,0.000000,0
-0.419191,1.070450,-0.225436,0.000000,0
0.122302,-1.431246,-0.156756,0.000000,0
0.673010,0.237340,-1.878163,0.000000,0
-0.308504,-1.496796,1.152738,1.000000,1
-0.450366,0.379902,1.450812,0.000000,0
0.107460,-0.386297,0.405398,0.000000,0
-1.137477,-0.376696,1.513854,0.000000,0
0.672629,1.255581,0.652570,1.000000,1
-0.559949,0.041153,-0.044945,0.000000,0
-0.659168,-0.472797,-0.845305,0.000000,0
0.606254,0.951475,-1.222737,1.000000,1
0.028055,-0.723813,0.968314,0.000000,0
0.595639,0.312269,0.156049,0.000000,0
-0.837329,-1.472249,0.636277,0.000000,0
0.893398,-0.652460,-0.361432,1.000000,1
0.049073,-0.270342,0.765764,0.000000,0
-0.965164,0.582226,0.003329,0.000000,0
-0.897988,-0.840369,0.352009,1.000000,1
-1.305618,-0.793643,0.970328,0.000000,0
-1.522103,1.240884,1.347062,0.000000,0
0.177062,0.085869,0.542730,1.000000,1
0.721408,0.204566,0.965268,1.000000,1
-0.256698,0.975405,-0.813380,1.000000,1
0.640996,-0.172106,0.557000,1.000000,1
0.836951,-0.059267,-1.876046,1.000000,1
-0.803403,-0.796677,-0.155620,1.000000,1
-0.243361,-0.116558,-0.828408,0.000000,1
-0.784171,-0.237342,-0.770244,1.000000,1
0.802799,-0.345421,-1.455283,1.000000,1
-0.543399,0.747386,-1.401153,1.000000,1
-0.249358,-1.382279,-0.630929,0.000000,0
0.230051,-1.078206,0.901748,0.000000,0
2.327124,0.596713,1.083569,1.000000,1
-1.541672,0.451416,-0.126770,1.000000,1
-0.809290,0.812127,-0.143233,0.000000,0
0.384273,-2.101705,-0.122314,0.000000,0
0.557100,-0.343191,0.206888,0.000000,0
-0.604662,1.463528,0.025873,1.000000,0
2.384395,0.416643,0.023791,1.000000,1
0.055585,0.012183,1.709918,0.000000,0
1.513899,-0.993155,0.004621,1.000000,1
